model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,405,100408,55,c_right_hpc_vs,0.052843847273070454,0.052843847273070454
right_main,406,246133,56,c_ICV,8.856545378897353e-4,8.856545378897353e-4
right_main,406,246133,56,c_right_hpc_vs,0.041478106551382635,0.041478106551382635
right_main,407,609143,57,c_ICV,-0.009278541435794787,0.009278541435794787
right_main,407,609143,57,c_right_hpc_vs,0.00311867958611402,0.00311867958611402
right_main,408,172029,58,c_ICV,-0.025068550668856267,0.025068550668856267
right_main,408,172029,58,c_right_hpc_vs,0.004671295530270042,0.004671295530270042
right_main,409,236130,59,c_ICV,-0.008332389964485081,0.008332389964485081
right_main,409,236130,59,c_right_hpc_vs,-4.006451939915253e-6,4.006451939915253e-6
right_main,410,203923,60,c_ICV,-0.022388269952069582,0.022388269952069582
right_main,410,203923,60,c_right_hpc_vs,0.0181884014122853,0.0181884014122853
right_main,411,657659,61,c_ICV,-0.02549079274120733,0.02549079274120733
right_main,411,657659,61,c_right_hpc_vs,0.044616890076475985,0.044616890076475985
right_main,412,445543,62,c_ICV,0.03446113450634985,0.03446113450634985
right_main,412,445543,62,c_right_hpc_vs,-0.01902427161578218,0.01902427161578218
right_main,413,141119,63,c_ICV,-0.00944361271428205,0.00944361271428205
right_main,413,141119,63,c_right_hpc_vs,0.1047722881713286,0.1047722881713286
right_main,414,104012,64,c_ICV,0.2007991183807456,0.2007991183807456
right_main,414,104012,64,c_right_hpc_vs,0.029733975288618496,0.029733975288618496
right_main,415,214726,65,c_ICV,-0.030321869138024867,0.030321869138024867
right_main,415,214726,65,c_right_hpc_vs,0.030744953679546338,0.030744953679546338
right_main,416,751550,66,c_ICV,0.00632453935550214,0.00632453935550214
right_main,416,751550,66,c_right_hpc_vs,-8.24941940450837e-5,8.24941940450837e-5
right_main,417,782561,67,c_ICV,-0.02243053988323736,0.02243053988323736
right_main,417,782561,67,c_right_hpc_vs,0.0011783501325434065,0.0011783501325434065
right_main,418,932554,68,c_ICV,-0.0355094723355695,0.0355094723355695
right_main,418,932554,68,c_right_hpc_vs,0.025221013322153776,0.025221013322153776
right_main,419,146937,69,c_ICV,0.015128530493235096,0.015128530493235096
right_main,419,146937,69,c_right_hpc_vs,-0.006336916388389666,0.006336916388389666
right_main,420,587664,70,c_ICV,0.06758716338131329,0.06758716338131329
right_main,420,587664,70,c_right_hpc_vs,-0.1396672921409085,0.1396672921409085
right_main,421,134829,71,c_ICV,-0.007576718132544882,0.007576718132544882
right_main,421,134829,71,c_right_hpc_vs,-0.01891621751586549,0.01891621751586549
right_main,422,286650,72,c_ICV,0.08806751355357748,0.08806751355357748
right_main,422,286650,72,c_right_hpc_vs,-0.0350564653914755,0.0350564653914755
right_main,423,199655,73,c_ICV,-0.045378397885184836,0.045378397885184836
right_main,423,199655,73,c_right_hpc_vs,0.10114676100832376,0.10114676100832376
right_main,424,467351,74,c_ICV,-0.009074825628593741,0.009074825628593741
right_main,424,467351,74,c_right_hpc_vs,-0.0035487830031955734,0.0035487830031955734
right_main,425,365343,75,c_ICV,-0.008146969715084603,0.008146969715084603
right_main,425,365343,75,c_right_hpc_vs,-0.00519579036231595,0.00519579036231595
right_main,426,155938,76,c_ICV,0.08180358288281436,0.08180358288281436
right_main,426,155938,76,c_right_hpc_vs,0.03885582922422241,0.03885582922422241
right_main,427,174841,77,c_ICV,-0.007738214620624173,0.007738214620624173
right_main,427,174841,77,c_right_hpc_vs,0.008320130006881966,0.008320130006881966
right_main,428,124826,78,c_ICV,0.016451560263209996,0.016451560263209996
right_main,428,124826,78,c_right_hpc_vs,0.001539272163095835,0.001539272163095835
right_main,429,597869,79,c_ICV,0.0026103330266167807,0.0026103330266167807
right_main,429,597869,79,c_right_hpc_vs,0.0037947027654341835,0.0037947027654341835
right_main,430,103818,80,c_ICV,-0.021834736910097862,0.021834736910097862
right_main,430,103818,80,c_right_hpc_vs,-0.033038244964275015,0.033038244964275015
right_main,431,275645,81,c_ICV,0.034000160067242255,0.034000160067242255
right_main,431,275645,81,c_right_hpc_vs,-0.05651265303572856,0.05651265303572856
right_main,432,852455,82,c_ICV,-0.048772471413204725,0.048772471413204725
right_main,432,852455,82,c_right_hpc_vs,-0.042206079399568976,0.042206079399568976
right_main,433,107018,83,c_ICV,-0.001771897899380773,0.001771897899380773
right_main,433,107018,83,c_right_hpc_vs,0.0013038991395391633,0.0013038991395391633
right_main,434,130821,84,c_ICV,-0.045350410641134466,0.045350410641134466
right_main,434,130821,84,c_right_hpc_vs,0.00978703553934802,0.00978703553934802
right_main,435,663755,85,c_ICV,-0.031056191546902593,0.031056191546902593
right_main,435,663755,85,c_right_hpc_vs,0.043268497227719416,0.043268497227719416
right_main,436,700634,86,c_ICV,-0.09890713219356399,0.09890713219356399
right_main,436,700634,86,c_right_hpc_vs,-0.012873549093850146,0.012873549093850146
right_main,437,245333,87,c_ICV,-0.04119233534724492,0.04119233534724492
right_main,437,245333,87,c_right_hpc_vs,-0.018468731329948643,0.018468731329948643
right_main,438,397861,88,c_ICV,0.035204209182528666,0.035204209182528666
right_main,438,397861,88,c_right_hpc_vs,0.019410649066608596,0.019410649066608596
